areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2016117, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机为：990589015206024，898441115200112, 新会碧桂园七期11号楼（商铺）, 会城街道梅江村新生庄、暗马围（土名）, 1182.13平方米13套, 新国用（2015）第05874号；城镇住宅用地商服用地, 0平方米0套, 25座,17;, 0平方米0套, 25座:0层, 0平方米0套, 否, 1182.13平方米13套, 1(898441115200112)11(11)2(990589015206024)中国银行股份有限公司江门新会支行(700367802970), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月28日至2017年10月28日(过期无效), 2016年11月02日
广东省江门市商品房预售许可证, 编号:2016116, 江门市新会区大泽碧桂园房地产开发有限公司, 91440705586359079C, POS机：990589015206022, 大泽碧桂园山湖湾二区二期6号楼, 新会区大泽镇碧桂园, 7166.77平方米78套, 新国用（2011）第04372号；城镇住宅用地商服用地, 7166.77平方米78套, 3座,20;, 0平方米0套, 3座:0层, 0平方米0套, 否, 0平方米0套, 1(990589015206022)11(11)交通银行股份有限公司江门新会支行(761761161018800007926), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月19日至2018年10月27日(过期无效), 2016年10月28日
广东省江门市商品房预售许可证, 编号:2016115, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POSS机：990589015206024,898441115200112, 新会碧桂园七期11号楼3座, 会城葵城一路41号新会碧桂园二街3座, 4664.05平方米34套, 新国用（2015）第05874号；城镇住宅用地商服用地, 4490.78平方米32套, 3座,17;, 0平方米0套, 3座:0层, 0平方米0套, 否, 173.27平方米2套, 1(990589015206024)中国银行股份有限公司江门新会支行(700367802970), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月21日至2017年10月21日(过期无效), 2016年10月21日
广东省江门市商品房预售许可证, 编号:2016110, 江门市新会区鳌江房地产开发有限公司, 914407055517090839, POS机：897589115200110, 鳌龙居小区3#, 大鳌镇鳌兴路3号1座, 2578.76平方米22套, 新国用（2010）第04441号；城镇住宅用地商服用地, 2463.73平方米19套, 1座,11;, 0平方米0套, 1座:0层，台城台山碧桂园繁华里商业中心一区:0层, 0平方米0套, 否, 115.03平方米3套, 江门新会区农村商业银行股份有限公司大鳌支行(80020000008233212)农村商业银行股份有限公司大鳌支行(POS机：897589115200110), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月20日至2019年10月20日(过期无效), 2016年10月21日
广东省江门市商品房预售许可证, 编号:2016114, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS：990589015206024,898441115200112, 新会碧桂园七期11号楼2座, 会城葵城一路41号新会碧桂园二街2座, 4626.44平方米34套, 新国用（2015）第05874号；城镇住宅用地商服用地, 4490.78平方米32套, 2座,17;, 0平方米0套, 2座:0层，新港路108号7幢:0层, 0平方米0套, 否, 135.66平方米2套, 中国银行股份有限公司江门新会支行(700367802970)中国银行股份有限公司江门新会支行(POS：898441115200112)中国银行股份有限公司江门新会支行(POS：990589015206024), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月21日至2017年10月21日(过期无效), 2016年10月21日
广东省江门市商品房预售许可证, 编号:2016108, 江门市新会区鳌江房地产开发有限公司, 914407055517090839, pos机89758911520010, 鳌龙居小区3# / 4#, 大鳌镇鳌兴路3号, 1905.72平方米22套, 新国用（2010）第04441号；城镇住宅用地商服用地, 1102.07平方米11套, 3号,11;, 0平方米0套, 3号:0层，台城陈宜禧路沃华时代广场3幢:0层, 0平方米0套, 否, 803.65平方米11套, 1(89758911520010)江门新会区农村商业银行股份有限公司大鳌支行(80020000008233212), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月20日至2019年10月20日(过期无效), 2016年10月20日
广东省江门市商品房预售许可证, 编号:2016111, 江门市新会区鳌江房地产开发有限公司, 914407055517090839, POS机897589115200110, 鳌龙居小区1#, 大鳌镇鳌兴路3号5座, 2576.80平方米20套, 新国用（2010）第04441号；城镇住宅用地商服用地, 2576.80平方米20套, 5座,11;, 0平方米0套, 5座:0层, 0平方米0套, 否, 0平方米0套, 江门新会区农村商业银行股份有限公司大鳌支行(80020000008233212)农村商业银行股份有限公司大鳌支行(POS机897589115200110), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月20日至2019年10月20日(过期无效), 2016年10月20日
广东省江门市商品房预售许可证, 编号:2016112, 江门市新会区鳌江房地产开发有限公司, 914407055517090839, POS机897589115200110, 鳌龙居小区6#, 大鳌镇鳌兴路3号6座, 2690.50平方米30套, 新国用（2010）第04441号；城镇住宅用地商服用地, 2690.50平方米30套, 6座,11;, 0平方米0套, 6座:0层，开平市水口镇石龙东路18号绿苑山庄7区15幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司大鳌支行(80020000008233212)农村商业银行股份有限公司大鳌支行(POS机897589115200110), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月20日至2019年10月20日(过期无效), 2016年10月20日
广东省江门市商品房预售许可证, 编号:2016113, 江门市新会区鳌江房地产开发有限公司, 914407055517090839, POS机897589115200110, 鳌龙居小区5#, 大鳌镇鳌兴路3号8座, 2690.50平方米30套, 新国用（2010）第04441号；城镇住宅用地商服用地, 2690.50平方米30套, 8座,11;, 0平方米0套, 8座:0层，开平市长沙街道办事处开平大道1号7幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司大鳌支行(80020000008233212)农村商业银行股份有限公司大鳌支行(POS机897589115200110), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月20日至2019年10月20日(过期无效), 2016年10月20日
广东省江门市商品房预售许可证, 编号:2016111, 江门市新会区鳌江房地产开发有限公司, 914407055517090839, POS机897589115200110, 鳌龙居小区1#, 大鳌镇鳌兴路3号5座, 2576.80平方米20套, 新国用（2010）第04441号；城镇住宅用地商服用地, 2576.80平方米20套, 5座,11;, 0平方米0套, 5座:0层, 0平方米0套, 否, 0平方米0套, 江门新会区农村商业银行股份有限公司大鳌支行(80020000008233212)农村商业银行股份有限公司大鳌支行(POS机897589115200110), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月20日至2019年10月20日(过期无效), 2016年10月20日
广东省江门市商品房预售许可证, 编号:2016107, 江门市新会区司益房地产开发有限公司, 914407057962960612, POS机：897440715200225, 名爵华府二期8#楼, 司前镇光明路37号名爵华府22座, 6158.08平方米64套, 新国用(2011)第01116号；城镇住宅用地商服用地, 6158.08平方米64套, 22座,17;, 0平方米0套, 22座:0层，广海镇新城一路22号新城花园8幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司司前支行(80020000008136194)江门新会农村商业银行股份有限公司司前支行(80020000008136194)江门新会农村商业银行股份有限公司司前支行(POS机：897440715200225)中国建设银行股份有限公司江门司前支行(44050167061700000133)中国建设银行股份有限公司江门司前支行(44050167061700000133), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年10月13日至2018年10月13日(过期无效), 2016年10月14日
广东省江门市商品房预售许可证, 编号:2016106, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机号：990589015206013、990589050396040、990589075236006、898441115200110, 新会碧桂园七期7号楼5座, 会城葵城一路41号新会碧桂园三街5座　, 14414.54平方米120套, 新国用（2015）第05874号；城镇住宅用地商服用地, 14414.54平方米120套, 5座,30;, 0平方米0套, 5座:0层，台城陈宜禧路南东方名成A区12座2梯:0层, 0平方米0套, 否, 0平方米0套, 1(1)2(990589050396040)3(990589075236006)4(898441115200110)中国民生银行股份有限公司江门支行(697218239)中国民生银行股份有限公司江门支行(POS机号：990589015206013), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年09月28日至2017年09月28日(过期无效), 2016年09月28日
广东省江门市商品房预售许可证, 编号:2016104, 江门市新会区司益房地产开发有限公司, 914407057962960612, POS机：897440715200225, 名爵华府二期9#楼, 司前镇光明路37号名爵华府23座, 7473.18平方米66套, 新国用(2011)第01116号；城镇住宅用地商服用地, 7473.18平方米66套, 23座,23;, 0平方米0套, 23座:0层，台城台山碧桂园钻石湾豪苑十街11号:0层，台城台山碧桂园钻石湾豪苑十街13号:0层，台城台山碧桂园钻石湾豪苑十街19号:0层，台城台山碧桂园钻石湾豪苑十街1号:0层，台城台山碧桂园钻石湾豪苑十街21号:0层，台城台山碧桂园钻石湾豪苑十街23号:0层，台城台山碧桂园钻石湾豪苑十街31号:0层，台城台山碧桂园钻石湾豪苑十街33号:0层，台城台山碧桂园钻石湾豪苑十街39号:0层，台城台山碧桂园钻石湾豪苑十街3号:0层，台城台山碧桂园钻石湾豪苑十街61号:0层，台城台山碧桂园钻石湾豪苑十街63号:0层，台城台山碧桂园钻石湾豪苑十街69号:0层，台城台山碧桂园钻石湾豪苑十街81号:0层，台城台山碧桂园钻石湾豪苑十街83号:0层，台城台山碧桂园钻石湾豪苑十街89号:0层，台城台山碧桂园钻石湾豪苑十街91号:0层，台城台山碧桂园钻石湾豪苑十街93号:0层，台城台山碧桂园钻石湾豪苑十街99号:0层，台城台山碧桂园钻石湾豪苑十街9号:0层，台城台山碧桂园钻石湾豪苑十一街10号:0层，台城台山碧桂园钻石湾豪苑十一街11号:0层，台城台山碧桂园钻石湾豪苑十一街12号:0层，台城台山碧桂园钻石湾豪苑十一街13号:0层，台城台山碧桂园钻石湾豪苑十一街16号:0层，台城台山碧桂园钻石湾豪苑十一街18号:0层，台城台山碧桂园钻石湾豪苑十一街19号:0层，台城台山碧桂园钻石湾豪苑十一街1号:0层，台城台山碧桂园钻石湾豪苑十一街20号:0层，台城台山碧桂园钻石湾豪苑十一街21号:0层，台城台山碧桂园钻石湾豪苑十一街22号:0层，台城台山碧桂园钻石湾豪苑十一街23号:0层，台城台山碧桂园钻石湾豪苑十一街26号:0层，台城台山碧桂园钻石湾豪苑十一街28号:0层，台城台山碧桂园钻石湾豪苑十一街29号:0层，台城台山碧桂园钻石湾豪苑十一街2号:0层，台城台山碧桂园钻石湾豪苑十一街3号:0层，台城台山碧桂园钻石湾豪苑十一街6号:0层，台城台山碧桂园钻石湾豪苑十一街8号:0层，台城台山碧桂园钻石湾豪苑十一街9号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司司前支行(80020000008136194)江门新会农村商业银行股份有限公司司前支行(POS机：897440715200225)江门新会农村商业银行股份有限公司司前支行(POS机：897440715200225)中国建设银行股份有限公司江门司前支行(44050167061700000133), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年09月28日至2018年09月28日(过期无效), 2016年09月28日
广东省江门市商品房预售许可证, 编号:2016105, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机号：990589015206013、990589050396040、990589075236006、898441115200110, 新会碧桂园七期7号楼3座, 会城葵城一路41号新会碧桂园三街3座　, 14414.54平方米120套, 新国用（2015）第05874号；城镇住宅用地商服用地, 14414.54平方米120套, 3座,30;, 0平方米0套, 3座:0层，台城陈宜禧路南东方名成A区12座1梯:0层, 0平方米0套, 否, 0平方米0套, 1(1)1(990589015206013)2(990589050396040)3(990589075236006)4(898441115200110)中国民生银行股份有限公司江门支行(697218239), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年09月28日至2017年09月28日(过期无效), 2016年09月28日
广东省江门市商品房预售许可证, 编号:2016102, 江门市汇联地产有限公司, 91440705096159584E, POS机：897589115200136, 城市名庭23座住宅, 会城大道23号城市名庭3座, 5668.03平方米64套, 新国用（2015）第01912号；城镇住宅用地商服用地, 5668.03平方米64套, 3座,17;, 0平方米0套, 3座:0层，台城新宁大道1号枫情尚成花园8幢:0层, 0平方米0套, 否, 0平方米0套, .(.)1(897589115200136)江门新会农村商业银行股份有限公司环城支行(80020000008300315), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年09月26日至2017年09月26日(过期无效), 2016年09月26日
